timestamp,sensor_id,event,details,reasons,dilution_cycle
2025-08-25T00:08:00.000000,107,Branch C Skipped,No VAV mapping found,['temp'],1
2025-08-25T00:10:00.000000,107,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-25T00:16:00.000000,107,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-25T00:16:00.000000,107,Branch C Skipped,No VAV mapping found,['temp'],1
2025-08-25T00:22:00.000000,119,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-25T00:22:00.000000,119,Dilution Cycle Started,Cycle #1 for VAV '24',['pm2_5'],1
2025-08-25T00:22:00.000000,119,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-25T00:25:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-25T00:25:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['pm2_5'],1
2025-08-25T00:25:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-25T00:34:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-25T00:34:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['pm2_5'],1
2025-08-25T00:34:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-25T00:52:00.000000,119,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-25T00:52:00.000000,119,Dilution Cycle Started,Cycle #1 for VAV '24',['pm2_5'],1
2025-08-25T00:52:00.000000,119,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-25T01:13:00.000000,047,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-25T01:19:00.000000,047,Branch Routing,Comfort alert (Too Hot). Routing to Branch B.,['temp'],0
2025-08-25T01:19:00.000000,047,Cooling Cycle Started,Cycle #1 for VAV '19',['temp'],1
2025-08-25T01:19:00.000000,047,CHW Valve Action (Cooling),VAV at max. Increasing Chilled Water Valve position by 5%,['temp'],1
2025-08-25T01:19:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-25T01:19:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['pm2_5'],1
2025-08-25T01:19:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-25T01:23:00.000000,047,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-25T01:29:00.000000,047,Branch Routing,Comfort alert (Too Hot). Routing to Branch B.,['temp'],0
2025-08-25T01:29:00.000000,047,Cooling Cycle Started,Cycle #1 for VAV '19',['temp'],1
2025-08-25T01:29:00.000000,047,CHW Valve Action (Cooling),VAV at max. Increasing Chilled Water Valve position by 5%,['temp'],1
2025-08-25T01:34:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-25T01:34:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['pm2_5'],1
2025-08-25T01:34:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-25T01:58:00.000000,047,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-25T02:01:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-25T02:01:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['pm2_5'],1
2025-08-25T02:01:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-25T02:07:00.000000,119,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-25T02:07:00.000000,119,Dilution Cycle Started,Cycle #1 for VAV '24',['pm2_5'],1
2025-08-25T02:07:00.000000,119,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-25T02:09:00.000000,047,Branch Routing,Comfort alert (Too Hot). Routing to Branch B.,['temp'],0
2025-08-25T02:09:00.000000,047,Cooling Cycle Started,Cycle #1 for VAV '19',['temp'],1
2025-08-25T02:09:00.000000,047,CHW Valve Action (Cooling),VAV at max. Increasing Chilled Water Valve position by 5%,['temp'],1
2025-08-25T02:19:00.000000,047,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-25T02:21:00.000000,052,Branch Routing,Pollutant alert. Routing to Branch A.,"['pm2_5', 'temp']",0
2025-08-25T02:21:00.000000,052,Dilution Cycle Started,Cycle #1 for VAV '15',"['pm2_5', 'temp']",1
2025-08-25T02:21:00.000000,052,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,"['pm2_5', 'temp']",1
2025-08-25T02:37:00.000000,047,Branch Routing,Comfort alert (Too Hot). Routing to Branch B.,['temp'],0
2025-08-25T02:37:00.000000,047,Cooling Cycle Started,Cycle #1 for VAV '19',['temp'],1
2025-08-25T02:37:00.000000,047,CHW Valve Action (Cooling),VAV at max. Increasing Chilled Water Valve position by 5%,['temp'],1
2025-08-25T02:43:00.000000,047,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-25T02:57:00.000000,119,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-25T02:57:00.000000,119,Dilution Cycle Started,Cycle #1 for VAV '24',['pm2_5'],1
2025-08-25T02:57:00.000000,119,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-25T03:13:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-25T03:13:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['pm2_5'],1
2025-08-25T03:13:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-25T03:18:00.000000,047,Branch Routing,Comfort alert (Too Hot). Routing to Branch B.,['temp'],0
2025-08-25T03:18:00.000000,047,Cooling Cycle Started,Cycle #1 for VAV '19',['temp'],1
2025-08-25T03:18:00.000000,047,CHW Valve Action (Cooling),VAV at max. Increasing Chilled Water Valve position by 5%,['temp'],1
2025-08-25T03:19:00.000000,047,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-25T03:23:00.000000,119,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-25T03:23:00.000000,119,Dilution Cycle Started,Cycle #1 for VAV '24',['pm2_5'],1
2025-08-25T03:23:00.000000,119,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-25T03:24:00.000000,052,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-25T03:24:00.000000,052,Dilution Cycle Started,Cycle #1 for VAV '15',['pm2_5'],1
2025-08-25T03:24:00.000000,052,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-25T03:31:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-25T03:31:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['pm2_5'],1
2025-08-25T03:31:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-25T03:36:00.000000,052,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-25T03:36:00.000000,052,Dilution Cycle Started,Cycle #1 for VAV '15',['pm2_5'],1
2025-08-25T03:36:00.000000,052,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-25T03:42:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-25T03:42:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['pm2_5'],1
2025-08-25T03:42:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-25T03:54:00.000000,052,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-25T03:54:00.000000,052,Dilution Cycle Started,Cycle #1 for VAV '15',['pm2_5'],1
2025-08-25T03:54:00.000000,052,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-25T04:07:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-25T04:07:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['pm2_5'],1
2025-08-25T04:07:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-25T04:27:00.000000,052,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-25T04:27:00.000000,052,Dilution Cycle Started,Cycle #1 for VAV '15',['pm2_5'],1
2025-08-25T04:27:00.000000,052,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-25T04:27:00.000000,107,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-25T04:28:00.000000,119,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-25T04:28:00.000000,119,Dilution Cycle Started,Cycle #1 for VAV '24',['pm2_5'],1
2025-08-25T04:28:00.000000,119,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-25T04:37:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-25T04:37:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['pm2_5'],1
2025-08-25T04:37:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-25T04:40:00.000000,107,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-25T04:40:00.000000,107,Branch C Skipped,No VAV mapping found,['temp'],1
2025-08-25T04:55:00.000000,052,Branch Routing,Pollutant alert. Routing to Branch A.,"['pm2_5', 'temp']",0
2025-08-25T04:55:00.000000,052,Dilution Cycle Started,Cycle #1 for VAV '15',"['pm2_5', 'temp']",1
2025-08-25T04:55:00.000000,052,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,"['pm2_5', 'temp']",1
2025-08-25T05:01:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-25T05:01:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['pm2_5'],1
2025-08-25T05:01:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-25T05:20:00.000000,056,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-25T05:24:00.000000,066,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-25T05:24:00.000000,066,Dilution Cycle Started,Cycle #1 for VAV '30',['pm2_5'],1
2025-08-25T05:24:00.000000,066,VAV Action,VAV '30' airflow not at max. Setting to maximum,['pm2_5'],1
2025-08-25T05:27:00.000000,052,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-25T05:27:00.000000,052,Dilution Cycle Started,Cycle #1 for VAV '15',['pm2_5'],1
2025-08-25T05:27:00.000000,052,VAV Action,VAV '15' airflow not at max. Setting to maximum,['pm2_5'],1
2025-08-25T05:29:00.000000,049,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-25T05:29:00.000000,049,Dilution Cycle Started,Cycle #1 for VAV '21',['pm2_5'],1
2025-08-25T05:29:00.000000,049,VAV Action,VAV '21' airflow not at max. Setting to maximum,['pm2_5'],1
2025-08-25T05:35:00.000000,095,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-25T05:35:00.000000,095,Dilution Cycle Started,Cycle #1 for VAV '34',['pm2_5'],1
2025-08-25T05:35:00.000000,095,VAV Action,VAV '34' airflow not at max. Setting to maximum,['pm2_5'],1
2025-08-25T05:37:00.000000,044,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-25T05:37:00.000000,044,Dilution Cycle Started,Cycle #1 for VAV '12',['pm2_5'],1
2025-08-25T05:37:00.000000,044,VAV Action,VAV '12' airflow not at max. Setting to maximum,['pm2_5'],1
2025-08-25T05:38:00.000000,049,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-25T05:38:00.000000,049,Dilution Cycle Started,Cycle #1 for VAV '21',['pm2_5'],1
2025-08-25T05:38:00.000000,049,VAV Action,VAV '21' airflow not at max. Setting to maximum,['pm2_5'],1
2025-08-25T05:39:00.000000,066,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-25T05:39:00.000000,066,Dilution Cycle Started,Cycle #1 for VAV '30',['pm2_5'],1
2025-08-25T05:39:00.000000,066,VAV Action,VAV '30' airflow not at max. Setting to maximum,['pm2_5'],1
2025-08-25T05:40:00.000000,085,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-25T05:40:00.000000,085,Dilution Cycle Started,Cycle #1 for VAV '29',['pm2_5'],1
2025-08-25T05:40:00.000000,085,VAV Action,VAV '29' airflow not at max. Setting to maximum,['pm2_5'],1
2025-08-25T05:49:00.000000,085,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-25T05:49:00.000000,085,Dilution Cycle Started,Cycle #1 for VAV '29',['pm2_5'],1
2025-08-25T05:49:00.000000,085,VAV Action,VAV '29' airflow not at max. Setting to maximum,['pm2_5'],1
2025-08-25T05:50:00.000000,095,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-25T05:50:00.000000,095,Dilution Cycle Started,Cycle #1 for VAV '34',['pm2_5'],1
2025-08-25T05:50:00.000000,095,VAV Action,VAV '34' airflow not at max. Setting to maximum,['pm2_5'],1
2025-08-25T06:08:00.000000,062,Normalization,Dilution Successful! Pollutant levels normalized.,"",0
2025-08-25T06:09:00.000000,066,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-25T06:09:00.000000,066,Dilution Cycle Started,Cycle #1 for VAV '30',['pm2_5'],1
2025-08-25T06:09:00.000000,066,VAV Action,VAV '30' airflow not at max. Setting to maximum,['pm2_5'],1
2025-08-25T06:12:00.000000,101,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-25T06:12:00.000000,101,Branch A Skipped,No VAV mapping found,['pm2_5'],1
2025-08-25T06:13:00.000000,073,Branch Routing,Comfort alert (Too Hot). Routing to Branch B.,['temp'],0
2025-08-25T06:13:00.000000,073,Branch B Skipped,No VAV mapping found,['temp'],1
2025-08-25T06:14:00.000000,062,Branch Routing,Comfort alert (Too Hot). Routing to Branch B.,['temp'],0
2025-08-25T06:14:00.000000,062,Cooling Cycle Started,Cycle #1 for VAV '05',['temp'],1
2025-08-25T06:14:00.000000,062,CHW Valve Action (Cooling),VAV at max. Increasing Chilled Water Valve position by 5%,['temp'],1
2025-08-25T06:15:00.000000,120,Branch Routing,Comfort alert (Too Hot). Routing to Branch B.,['temp'],0
2025-08-25T06:15:00.000000,120,Cooling Cycle Started,Cycle #1 for VAV '04',['temp'],1
2025-08-25T06:15:00.000000,120,CHW Valve Action (Cooling),VAV at max. Increasing Chilled Water Valve position by 5%,['temp'],1
2025-08-25T06:17:00.000000,059,Branch Routing,Comfort alert (Too Hot). Routing to Branch B.,['temp'],0
2025-08-25T06:17:00.000000,059,Cooling Cycle Started,Cycle #1 for VAV '01b',['temp'],1
2025-08-25T06:17:00.000000,059,CHW Valve Action (Cooling),VAV at max. Increasing Chilled Water Valve position by 5%,['temp'],1
2025-08-25T06:18:00.000000,058,Branch Routing,Comfort alert (Too Hot). Routing to Branch B.,['temp'],0
2025-08-25T06:18:00.000000,058,Cooling Cycle Started,Cycle #1 for VAV '01a',['temp'],1
2025-08-25T06:18:00.000000,058,CHW Valve Action (Cooling),VAV at max. Increasing Chilled Water Valve position by 5%,['temp'],1
2025-08-25T06:19:00.000000,046,Branch Routing,Comfort alert (Too Hot). Routing to Branch B.,['temp'],0
2025-08-25T06:19:00.000000,046,Cooling Cycle Started,Cycle #1 for VAV '18',['temp'],1
2025-08-25T06:19:00.000000,046,CHW Valve Action (Cooling),VAV at max. Increasing Chilled Water Valve position by 5%,['temp'],1
2025-08-25T06:22:00.000000,057,Branch Routing,Comfort alert (Too Hot). Routing to Branch B.,['temp'],0
2025-08-25T06:22:00.000000,057,Cooling Cycle Started,Cycle #1 for VAV '08',['temp'],1
2025-08-25T06:22:00.000000,057,CHW Valve Action (Cooling),VAV at max. Increasing Chilled Water Valve position by 5%,['temp'],1
2025-08-25T06:22:00.000000,085,Branch Routing,Comfort alert (Too Hot). Routing to Branch B.,['temp'],0
2025-08-25T06:22:00.000000,085,Cooling Cycle Started,Cycle #1 for VAV '29',['temp'],1
2025-08-25T06:22:00.000000,085,CHW Valve Action (Cooling),VAV at max. Increasing Chilled Water Valve position by 5%,['temp'],1
2025-08-25T06:23:00.000000,117,Branch Routing,Pollutant alert. Routing to Branch A.,"['pm2_5', 'temp']",0
2025-08-25T06:23:00.000000,117,Branch A Skipped,No VAV mapping found,"['pm2_5', 'temp']",1
2025-08-25T06:24:00.000000,066,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-25T06:24:00.000000,066,Dilution Cycle Started,Cycle #1 for VAV '30',['pm2_5'],1
2025-08-25T06:24:00.000000,066,VAV Action,VAV '30' airflow not at max. Setting to maximum,['pm2_5'],1
2025-08-25T06:39:00.000000,066,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-25T06:39:00.000000,066,Dilution Cycle Started,Cycle #1 for VAV '30',['pm2_5'],1
2025-08-25T06:39:00.000000,066,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-25T06:49:00.000000,056,Branch Routing,Comfort alert (Too Hot). Routing to Branch B.,['temp'],0
2025-08-25T06:49:00.000000,056,Cooling Cycle Started,Cycle #1 for VAV '09',['temp'],1
2025-08-25T06:49:00.000000,056,CHW Valve Action (Cooling),VAV at max. Increasing Chilled Water Valve position by 5%,['temp'],1
2025-08-25T06:57:00.000000,051,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-25T06:57:00.000000,051,Dilution Cycle Started,Cycle #1 for VAV '16',['pm2_5'],1
2025-08-25T06:57:00.000000,051,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-25T06:57:00.000000,097,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-25T06:57:00.000000,097,Dilution Cycle Started,Cycle #1 for VAV '32',['pm2_5'],1
2025-08-25T06:57:00.000000,097,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-25T06:58:00.000000,055,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-25T06:58:00.000000,055,Dilution Cycle Started,Cycle #1 for VAV '10',['pm2_5'],1
2025-08-25T06:58:00.000000,055,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-25T07:01:00.000000,056,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-25T07:02:00.000000,107,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-25T07:02:00.000000,085,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-25T07:04:00.000000,057,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-25T07:07:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-25T07:07:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['pm2_5'],1
2025-08-25T07:07:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-25T07:08:00.000000,059,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-25T07:08:00.000000,120,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-25T07:09:00.000000,086,Normalization,Dilution Successful! Pollutant levels normalized.,"",0
2025-08-25T07:11:00.000000,046,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-25T07:12:00.000000,063,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-25T07:12:00.000000,063,Dilution Cycle Started,Cycle #1 for VAV '23',['tvoc'],1
2025-08-25T07:12:00.000000,063,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['tvoc'],1
2025-08-25T07:14:00.000000,107,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-25T07:14:00.000000,107,Branch C Skipped,No VAV mapping found,['temp'],1
2025-08-25T07:14:00.000000,070,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-25T07:14:00.000000,070,Dilution Cycle Started,Cycle #1 for VAV '27',['tvoc'],1
2025-08-25T07:14:00.000000,070,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['tvoc'],1
2025-08-25T07:15:00.000000,058,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-25T07:15:00.000000,117,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-25T07:15:00.000000,117,Branch A Skipped,No VAV mapping found,['tvoc'],1
2025-08-25T07:30:00.000000,073,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-25T07:34:00.000000,077,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-25T07:34:00.000000,077,Branch C Skipped,No VAV mapping found,['temp'],1
2025-08-25T07:36:00.000000,073,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-25T07:36:00.000000,073,Branch A Skipped,No VAV mapping found,['tvoc'],1
2025-08-25T07:42:00.000000,062,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-25T07:46:00.000000,042,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-25T07:46:00.000000,042,Branch C Skipped,No VAV mapping found,['temp'],1
2025-08-25T07:46:00.000000,101,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
